Java HotSpot(TM) 64-Bit Server VM (25.221-b11) for windows-amd64 JRE (1.8.0_221-b11), built on Jul  4 2019 04:39:29 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16644816k(3574404k free), swap 41039712k(11202652k free)
CommandLine flags: -XX:-BytecodeVerificationLocal -XX:-BytecodeVerificationRemote -XX:InitialHeapSize=266317056 -XX:+ManagementServer -XX:MaxHeapSize=524288000 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:TieredStopAtLevel=1 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
17.607: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184657K->15185K(281600K), 0.0013756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.671: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184657K->15185K(281600K), 0.0012028 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.723: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184657K->15217K(281600K), 0.0012331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.790: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184689K->15185K(281600K), 0.0012640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.854: [GC (Allocation Failure) [PSYoungGen: 169472K->96K(169984K)] 184657K->15281K(281600K), 0.0011658 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
17.919: [GC (Allocation Failure) [PSYoungGen: 169568K->32K(169984K)] 184753K->15249K(281600K), 0.0013169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.981: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0012421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.036: [GC (Allocation Failure) [PSYoungGen: 169504K->64K(169984K)] 184721K->15281K(281600K), 0.0013173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.094: [GC (Allocation Failure) [PSYoungGen: 169536K->0K(169984K)] 184753K->15217K(281600K), 0.0012262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.144: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184689K->15217K(281600K), 0.0012019 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.200: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184689K->15249K(281600K), 0.0013641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.257: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184721K->15217K(281600K), 0.0011812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.308: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184689K->15217K(281600K), 0.0011201 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
18.363: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184689K->15249K(281600K), 0.0011746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.417: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184721K->15217K(281600K), 0.0011946 secs] [Times: user=0.08 sys=0.02, real=0.00 secs] 
18.477: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184689K->15249K(281600K), 0.0012379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.530: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0014256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.587: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0014116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.652: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0012162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.715: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0012121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.782: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184721K->15249K(281600K), 0.0012984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.844: [GC (Allocation Failure) [PSYoungGen: 169504K->64K(169984K)] 184721K->15281K(281600K), 0.0013077 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.901: [GC (Allocation Failure) [PSYoungGen: 169536K->0K(169984K)] 184753K->15241K(281600K), 0.0015613 secs] [Times: user=0.05 sys=0.02, real=0.00 secs] 
18.961: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184713K->15241K(281600K), 0.0012890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.035: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184713K->15273K(281600K), 0.0013604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.105: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184745K->15241K(281600K), 0.0016505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.172: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184713K->15273K(281600K), 0.0014725 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.245: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184745K->15273K(281600K), 0.0013804 secs] [Times: user=0.08 sys=0.00, real=0.00 secs] 
19.320: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184745K->15241K(281600K), 0.0018452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.393: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184713K->15241K(281600K), 0.0016054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.455: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184713K->15273K(281600K), 0.0013091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.520: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184745K->15273K(281600K), 0.0015535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.592: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184745K->15273K(281600K), 0.0013944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.654: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184745K->15241K(281600K), 0.0013620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.724: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184713K->15273K(281600K), 0.0014446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.787: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184745K->15241K(281600K), 0.0015636 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.859: [GC (Allocation Failure) [PSYoungGen: 169472K->128K(169984K)] 184713K->15369K(281600K), 0.0013698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.935: [GC (Allocation Failure) [PSYoungGen: 169600K->0K(169984K)] 184841K->15265K(281600K), 0.0013861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.000: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184737K->15265K(281600K), 0.0013520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.072: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184737K->15265K(281600K), 0.0016831 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
20.137: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184737K->15297K(281600K), 0.0013914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.202: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184769K->15297K(281600K), 0.0014292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.312: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184769K->15297K(281600K), 0.0016223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.383: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184769K->15297K(281600K), 0.0014190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.459: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184769K->15265K(281600K), 0.0013484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.523: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184737K->15297K(281600K), 0.0013308 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.598: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184769K->15265K(281600K), 0.0015398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.666: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184737K->15297K(281600K), 0.0014183 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
20.736: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184769K->15297K(281600K), 0.0012125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.803: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184769K->15265K(281600K), 0.0014801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.863: [GC (Allocation Failure) [PSYoungGen: 169472K->96K(169984K)] 184737K->15361K(281600K), 0.0012342 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.924: [GC (Allocation Failure) [PSYoungGen: 169568K->0K(169984K)] 184833K->15297K(281600K), 0.0012267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
20.993: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0015542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.059: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0014566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.124: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184769K->15329K(281600K), 0.0014740 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.185: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184801K->15329K(281600K), 0.0012880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.249: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184801K->15329K(281600K), 0.0012456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.315: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184801K->15297K(281600K), 0.0015043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.381: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0013167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.446: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0014821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.510: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0012794 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
21.574: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0013056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.637: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184769K->15329K(281600K), 0.0012164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.699: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184801K->15297K(281600K), 0.0014373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.758: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0011998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.825: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184769K->15297K(281600K), 0.0013970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.889: [GC (Allocation Failure) [PSYoungGen: 169472K->96K(169984K)] 184769K->15393K(281600K), 0.0014894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
21.949: [GC (Allocation Failure) [PSYoungGen: 169568K->0K(169984K)] 184865K->15321K(281600K), 0.0015896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.015: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184793K->15353K(281600K), 0.0012116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.082: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184825K->15353K(281600K), 0.0015189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.151: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184825K->15321K(281600K), 0.0018109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.217: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184793K->15321K(281600K), 0.0013946 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.275: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184793K->15353K(281600K), 0.0016183 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
22.338: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184825K->15321K(281600K), 0.0012704 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
22.411: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184793K->15321K(281600K), 0.0015340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.476: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184793K->15353K(281600K), 0.0016119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.549: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184825K->15353K(281600K), 0.0038104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.623: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184825K->15353K(281600K), 0.0013681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.694: [GC (Allocation Failure) [PSYoungGen: 169503K->32K(169984K)] 184825K->15353K(281600K), 0.0015202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.767: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184825K->15321K(281600K), 0.0013658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.843: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184793K->15353K(281600K), 0.0013243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.905: [GC (Allocation Failure) [PSYoungGen: 169504K->96K(169984K)] 184825K->15417K(281600K), 0.0014419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
22.963: [GC (Allocation Failure) [PSYoungGen: 169568K->0K(169984K)] 184889K->15353K(281600K), 0.0012616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.027: [GC (Allocation Failure) [PSYoungGen: 169465K->0K(169984K)] 184819K->15353K(281600K), 0.0013586 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.098: [GC (Allocation Failure) [PSYoungGen: 169471K->0K(169984K)] 184825K->15353K(281600K), 0.0012824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.174: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184825K->15353K(281600K), 0.0016207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.289: [GC (Allocation Failure) [PSYoungGen: 169470K->0K(169984K)] 184824K->15353K(281600K), 0.0213487 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
23.403: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184825K->15353K(281600K), 0.0018476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.486: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184825K->15353K(281600K), 0.0017737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.566: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184825K->15385K(281600K), 0.0015735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.645: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184857K->15353K(281600K), 0.0016414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.722: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184825K->15353K(281600K), 0.0019928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.799: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184825K->15353K(281600K), 0.0015467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.877: [GC (Allocation Failure) [PSYoungGen: 169472K->96K(169984K)] 184825K->15449K(281600K), 0.0014196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
23.953: [GC (Allocation Failure) [PSYoungGen: 169568K->0K(169984K)] 184921K->15377K(281600K), 0.0017331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.036: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184849K->15409K(281600K), 0.0017143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.114: [GC (Allocation Failure) [PSYoungGen: 169504K->0K(169984K)] 184881K->15377K(281600K), 0.0014179 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.181: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184849K->15377K(281600K), 0.0016579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.257: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184849K->15377K(281600K), 0.0013542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.322: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184849K->15377K(281600K), 0.0014170 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
24.399: [GC (Allocation Failure) [PSYoungGen: 169472K->0K(169984K)] 184849K->15377K(281600K), 0.0013228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.462: [GC (Allocation Failure) [PSYoungGen: 169472K->32K(169984K)] 184849K->15409K(281600K), 0.0013066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.531: [GC (Allocation Failure) [PSYoungGen: 169504K->64K(169984K)] 184881K->15441K(281600K), 0.0015128 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.596: [GC (Allocation Failure) [PSYoungGen: 169536K->64K(169984K)] 184913K->15473K(281600K), 0.0014093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.663: [GC (Allocation Failure) [PSYoungGen: 169536K->32K(169984K)] 184945K->15449K(281600K), 0.0014110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.737: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184921K->15449K(281600K), 0.0015357 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
24.796: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(169984K)] 184921K->15449K(281600K), 0.0015099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
Heap
 PSYoungGen      total 169984K, used 168486K [0x00000000f5980000, 0x0000000100000000, 0x0000000100000000)
  eden space 169472K, 99% used [0x00000000f5980000,0x00000000ffe01950,0x00000000fff00000)
  from space 512K, 6% used [0x00000000fff80000,0x00000000fff88000,0x0000000100000000)
  to   space 512K, 0% used [0x00000000fff00000,0x00000000fff00000,0x00000000fff80000)
 ParOldGen       total 111616K, used 15417K [0x00000000e0c00000, 0x00000000e7900000, 0x00000000f5980000)
  object space 111616K, 13% used [0x00000000e0c00000,0x00000000e1b0e748,0x00000000e7900000)
 Metaspace       used 26947K, capacity 28778K, committed 29056K, reserved 1075200K
  class space    used 3616K, capacity 3941K, committed 3968K, reserved 1048576K
